session_id, user_id, persona         , session_start      , session_end        , session_duration_minutes, exit_reason   , is_weekend
S0003096  , U04715 , passive_scroller, 2025-05-16 23:24:17, 2025-05-16 23:31:17,                        7, fatigue       , False
S0003097  , U00935 , active_engager  , 2025-04-21 01:15:33, 2025-04-21 01:43:33,                       28, goal_completed, False
S0003098  , U03468 , trend_hopper    , 2025-03-12 21:20:11, 2025-03-12 21:40:11,                       20, boredom       , False
S0003099  , U03210 , trend_hopper    , 2026-02-04 19:43:00, 2026-02-04 19:48:00,                        5, interruption  , False
S0003100  , U01344 , active_engager  , 2025-08-23 01:54:32, 2025-08-23 02:34:32,                       48, interruption  , True
S0003101  , U01315 , passive_scroller, 2026-02-11 12:46:50, 2026-02-11 13:00:50,                       14, interruption  , False
S0003102  , U01722 , binge_user      , 2025-05-14 21:43:34, 2025-05-14 23:41:34,                      118, boredom       , False
S0003103  , U01696 , trend_hopper    , 2025-04-24 23:45:53, 2025-04-25 00:05:53,                       20, interruption  , False
S0003104  , U04803 , binge_user      , 2026-01-07 00:51:52, 2026-01-07 01:23:52,                       32, fatigue       , False
S0003105  , U02739 , passive_scroller, 2025-08-06 22:17:59, 2025-08-06 22:28:59,                       11, goal_completed, False
S0003106  , U04313 , trend_hopper    , 2025-06-09 22:54:24, 2025-06-09 23:09:24,                       15, fatigue       , False
S0003107  , U00570 , trend_hopper    , 2025-09-20 20:59:41, 2025-09-20 21:15:41,                       19, interruption  , True
S0003108  , U03757 , binge_user      , 2025-01-01 18:16:20, 2025-01-01 19:08:20,                       52, goal_completed, False
S0003109  , U01528 , binge_user      , 2026-01-28 12:58:55, 2026-01-28 14:58:55,                      120, fatigue       , False
S0003110  , U00593 , passive_scroller, 2025-08-06 01:49:53, 2025-08-06 01:58:53,                        9, boredom       , False
S0003111  , U02737 , binge_user      , 2025-07-22 23:17:02, 2025-07-23 00:27:02,                       70, goal_completed, False
S0003112  , U01281 , trend_hopper    , 2025-04-25 18:45:57, 2025-04-25 19:08:57,                       23, interruption  , False
S0003113  , U02588 , trend_hopper    , 2025-06-19 23:14:18, 2025-06-19 23:39:18,                       25, boredom       , False
S0003114  , U03506 , active_engager  , 2025-08-14 20:04:52, 2025-08-14 20:18:52,                       14, fatigue       , False
S0003115  , U02037 , trend_hopper    , 2026-01-10 18:44:16, 2026-01-10 19:04:16,                       24, interruption  , True
S0003116  , U02556 , passive_scroller, 2026-01-06 18:08:12, 2026-01-06 18:13:12,                        5, boredom       , False
S0003117  , U03281 , binge_user      , 2026-03-15 20:26:46, 2026-03-15 21:27:46,                       73, interruption  , True
S0003118  , U04382 , passive_scroller, 2026-01-16 20:57:47, 2026-01-16 21:11:47,                       14, fatigue       , False
S0003119  , U01276 , trend_hopper    , 2026-01-12 01:19:49, 2026-01-12 01:38:49,                       19, boredom       , False
S0003120  , U02876 , active_engager  , 2026-02-21 21:48:47, 2026-02-21 22:25:47,                       44, boredom       , True
S0003121  , U04565 , trend_hopper    , 2025-01-14 21:38:34, 2025-01-14 21:55:34,                       17, fatigue       , False
S0003122  , U01130 , trend_hopper    , 2026-01-14 00:17:41, 2026-01-14 00:28:41,                       11, interruption  , False
S0003123  , U04418 , binge_user      , 2025-02-04 20:07:23, 2025-02-04 22:00:23,                      113, fatigue       , False
S0003124  , U02772 , passive_scroller, 2026-03-04 19:43:49, 2026-03-04 19:55:49,                       12, fatigue       , False
S0003125  , U00176 , active_engager  , 2025-09-15 23:37:52, 2025-09-15 23:48:52,                       11, boredom       , False
S0003126  , U02761 , binge_user      , 2025-03-05 20:29:13, 2025-03-05 22:20:13,                      111, fatigue       , False
S0003127  , U04291 , binge_user      , 2025-04-24 21:02:53, 2025-04-24 22:46:53,                      104, goal_completed, False
S0003128  , U00572 , passive_scroller, 2026-04-09 09:42:32, 2026-04-09 09:56:32,                       14, fatigue       , False
S0003129  , U02370 , passive_scroller, 2026-01-02 21:04:50, 2026-01-02 21:12:50,                        8, interruption  , False
S0003130  , U02633 , binge_user      , 2025-07-28 20:25:05, 2025-07-28 22:14:05,                      109, goal_completed, False
S0003131  , U04815 , active_engager  , 2026-03-25 20:41:40, 2026-03-25 21:19:40,                       38, boredom       , False
S0003132  , U04026 , active_engager  , 2025-07-14 12:42:43, 2025-07-14 13:14:43,                       32, boredom       , False
S0003133  , U01005 , binge_user      , 2026-02-02 23:39:22, 2026-02-03 00:46:22,                       67, boredom       , False
S0003134  , U03159 , binge_user      , 2025-03-16 21:30:05, 2025-03-16 22:46:05,                       91, fatigue       , True
S0003135  , U01010 , active_engager  , 2025-02-23 20:05:27, 2025-02-23 20:30:27,                       30, interruption  , True
S0003136  , U00005 , passive_scroller, 2026-03-30 23:54:08, 2026-03-31 00:06:08,                       12, fatigue       , False
S0003137  , U03680 , active_engager  , 2025-12-28 20:02:17, 2025-12-28 20:37:17,                       42, interruption  , True
S0003138  , U03267 , binge_user      , 2026-04-18 13:37:34, 2026-04-18 15:19:34,                      122, boredom       , True
S0003139  , U03378 , active_engager  , 2025-12-11 19:16:52, 2025-12-11 19:28:52,                       12, fatigue       , False
S0003140  , U03987 , binge_user      , 2026-02-23 20:09:17, 2026-02-23 22:02:17,                      113, fatigue       , False
S0003141  , U02635 , active_engager  , 2026-04-06 20:26:37, 2026-04-06 20:49:37,                       23, fatigue       , False
S0003142  , U02933 , trend_hopper    , 2025-01-29 08:18:43, 2025-01-29 08:29:43,                       11, fatigue       , False
S0003143  , U03572 , active_engager  , 2025-02-02 20:10:15, 2025-02-02 20:37:15,                       32, interruption  , True
S0003144  , U02019 , trend_hopper    , 2025-06-27 23:24:16, 2025-06-27 23:41:16,                       17, goal_completed, False
S0003145  , U02097 , passive_scroller, 2025-06-13 21:30:03, 2025-06-13 21:39:03,                        9, fatigue       , False
S0003146  , U02537 , active_engager  , 2025-01-06 00:16:44, 2025-01-06 00:33:44,                       17, goal_completed, False
S0003147  , U02144 , passive_scroller, 2025-12-22 21:50:30, 2025-12-22 22:02:30,                       12, interruption  , False
S0003148  , U02121 , trend_hopper    , 2026-02-23 12:09:39, 2026-02-23 12:18:39,                        9, interruption  , False
S0003149  , U02220 , passive_scroller, 2025-08-16 09:54:47, 2025-08-16 10:03:47,                       10, fatigue       , True
S0003150  , U04363 , binge_user      , 2025-10-18 18:16:09, 2025-10-18 19:46:09,                      108, boredom       , True
S0003151  , U00348 , active_engager  , 2025-12-31 23:22:46, 2025-12-31 23:42:46,                       20, interruption  , False
S0003152  , U04574 , binge_user      , 2025-04-21 19:31:00, 2025-04-21 20:13:00,                       42, goal_completed, False
S0003153  , U01162 , trend_hopper    , 2025-04-17 18:30:58, 2025-04-17 18:45:58,                       15, interruption  , False
S0003154  , U01913 , active_engager  , 2026-01-10 22:48:15, 2026-01-10 22:58:15,                       12, interruption  , True
S0003155  , U02714 , trend_hopper    , 2026-04-16 00:33:58, 2026-04-16 00:46:58,                       13, interruption  , False
S0003156  , U00946 , binge_user      , 2025-06-03 21:18:26, 2025-06-03 22:38:26,                       80, interruption  , False
S0003157  , U02776 , trend_hopper    , 2026-03-22 21:32:16, 2026-03-22 21:56:16,                       28, goal_completed, True
S0003158  , U00632 , active_engager  , 2026-04-02 22:39:22, 2026-04-02 22:50:22,                       11, boredom       , False
S0003159  , U03133 , trend_hopper    , 2025-03-18 22:06:41, 2025-03-18 22:24:41,                       18, interruption  , False
S0003160  , U04764 , trend_hopper    , 2025-01-31 08:34:49, 2025-01-31 08:49:49,                       15, boredom       , False
S0003161  , U02562 , active_engager  , 2025-11-26 22:45:30, 2025-11-26 22:58:30,                       13, goal_completed, False
S0003162  , U00483 , binge_user      , 2025-03-26 13:51:03, 2025-03-26 14:30:03,                       39, goal_completed, False
S0003163  , U03539 , binge_user      , 2025-05-22 12:52:57, 2025-05-22 14:03:57,                       71, interruption  , False
S0003164  , U03015 , trend_hopper    , 2025-01-29 21:22:06, 2025-01-29 21:46:06,                       24, goal_completed, False
S0003165  , U02802 , binge_user      , 2025-05-24 23:34:43, 2025-05-25 00:48:43,                       88, boredom       , True
S0003166  , U00990 , binge_user      , 2026-02-06 13:59:36, 2026-02-06 15:47:36,                      108, goal_completed, False
S0003167  , U04451 , active_engager  , 2025-09-03 22:14:27, 2025-09-03 22:28:27,                       14, fatigue       , False
S0003168  , U04317 , passive_scroller, 2025-08-17 23:33:50, 2025-08-17 23:45:50,                       14, boredom       , True
S0003169  , U04904 , trend_hopper    , 2025-03-09 20:54:46, 2025-03-09 21:08:46,                       16, boredom       , True
S0003170  , U02770 , passive_scroller, 2026-02-22 23:37:53, 2026-02-22 23:43:53,                        7, fatigue       , True
S0003171  , U04925 , binge_user      , 2025-11-24 23:27:06, 2025-11-25 00:45:06,                       78, goal_completed, False
S0003172  , U01723 , trend_hopper    , 2025-07-19 13:58:51, 2025-07-19 14:08:51,                       12, fatigue       , True
S0003173  , U00266 , passive_scroller, 2025-05-30 23:29:40, 2025-05-30 23:31:40,                        2, boredom       , False
S0003174  , U03204 , active_engager  , 2026-02-22 19:35:03, 2026-02-22 20:15:03,                       48, goal_completed, True
S0003175  , U00554 , passive_scroller, 2026-01-21 00:57:17, 2026-01-21 01:00:17,                        3, boredom       , False
S0003176  , U01698 , trend_hopper    , 2025-04-02 13:39:59, 2025-04-02 14:04:59,                       25, interruption  , False
S0003177  , U02095 , passive_scroller, 2025-04-10 23:14:12, 2025-04-10 23:21:12,                        7, goal_completed, False
S0003178  , U04071 , binge_user      , 2026-01-06 18:44:13, 2026-01-06 19:57:13,                       73, interruption  , False
S0003179  , U03661 , binge_user      , 2025-07-02 20:33:30, 2025-07-02 21:41:30,                       68, interruption  , False
S0003180  , U04188 , passive_scroller, 2025-01-26 00:18:40, 2025-01-26 00:25:40,                        8, interruption  , True
S0003181  , U03522 , binge_user      , 2026-02-14 01:28:54, 2026-02-14 02:19:54,                       61, goal_completed, True
S0003182  , U04697 , passive_scroller, 2025-01-28 21:08:01, 2025-01-28 21:10:01,                        2, fatigue       , False
S0003183  , U04322 , active_engager  , 2025-08-31 22:37:51, 2025-08-31 23:06:51,                       34, fatigue       , True
S0003184  , U02234 , binge_user      , 2026-03-11 23:06:09, 2026-03-12 00:58:09,                      112, goal_completed, False
S0003185  , U00794 , active_engager  , 2026-04-30 09:33:26, 2026-04-30 10:04:26,                       31, boredom       , False
S0003186  , U02247 , passive_scroller, 2026-01-12 00:33:38, 2026-01-12 00:46:38,                       13, fatigue       , False
S0003187  , U04416 , passive_scroller, 2025-12-26 23:38:28, 2025-12-26 23:53:28,                       15, goal_completed, False
S0003188  , U01433 , trend_hopper    , 2026-03-23 21:41:37, 2026-03-23 22:04:37,                       23, interruption  , False
S0003189  , U04127 , binge_user      , 2026-04-30 22:39:40, 2026-04-30 23:31:40,                       52, interruption  , False
S0003190  , U02361 , active_engager  , 2026-02-20 18:41:16, 2026-02-20 19:00:16,                       19, interruption  , False
S0003191  , U02525 , passive_scroller, 2026-03-21 19:56:25, 2026-03-21 20:07:25,                       13, boredom       , True
S0003192  , U00962 , passive_scroller, 2025-11-01 18:42:14, 2025-11-01 18:48:14,                        7, interruption  , True
S0003193  , U02320 , active_engager  , 2025-06-19 22:04:42, 2025-06-19 22:36:42,                       32, boredom       , False
S0003194  , U02262 , active_engager  , 2026-03-12 00:10:51, 2026-03-12 00:21:51,                       11, fatigue       , False
S0003195  , U03914 , binge_user      , 2025-02-19 20:29:45, 2025-02-19 22:21:45,                      112, interruption  , False
S0003196  , U04525 , trend_hopper    , 2025-04-09 22:59:50, 2025-04-09 23:15:50,                       16, interruption  , False
S0003197  , U02666 , trend_hopper    , 2025-04-03 18:09:22, 2025-04-03 18:15:22,                        6, fatigue       , False
S0003198  , U04641 , active_engager  , 2025-12-26 19:26:24, 2025-12-26 19:47:24,                       21, goal_completed, False
S0003199  , U04200 , passive_scroller, 2025-09-05 23:46:15, 2025-09-05 23:55:15,                        9, goal_completed, False
S0003200  , U01134 , passive_scroller, 2026-03-30 13:54:12, 2026-03-30 14:04:12,                       10, interruption  , False
S0003201  , U00709 , binge_user      , 2025-06-24 00:08:32, 2025-06-24 00:55:32,                       47, goal_completed, False
S0003202  , U02539 , trend_hopper    , 2025-01-19 21:07:15, 2025-01-19 21:32:15,                       30, fatigue       , True
S0003203  , U01771 , binge_user      , 2025-08-19 12:33:36, 2025-08-19 14:01:36,                       88, goal_completed, False
S0003204  , U01221 , active_engager  , 2025-02-08 20:06:00, 2025-02-08 20:22:00,                       19, goal_completed, True
S0003205  , U03542 , passive_scroller, 2025-02-07 22:08:43, 2025-02-07 22:10:43,                        2, goal_completed, False
S0003206  , U01941 , trend_hopper    , 2025-03-27 23:43:18, 2025-03-28 00:08:18,                       25, interruption  , False
S0003207  , U01690 , binge_user      , 2026-04-05 22:38:03, 2026-04-06 00:23:03,                      126, interruption  , True
S0003208  , U01047 , active_engager  , 2025-03-12 00:25:18, 2025-03-12 00:53:18,                       28, goal_completed, False
S0003209  , U02919 , passive_scroller, 2026-02-18 22:16:38, 2026-02-18 22:27:38,                       11, interruption  , False
S0003210  , U03088 , passive_scroller, 2025-04-22 13:35:18, 2025-04-22 13:46:18,                       11, boredom       , False
S0003211  , U01179 , passive_scroller, 2026-04-06 22:02:22, 2026-04-06 22:09:22,                        7, fatigue       , False
S0003212  , U03771 , active_engager  , 2025-04-25 13:02:14, 2025-04-25 13:28:14,                       26, boredom       , False
S0003213  , U02785 , trend_hopper    , 2025-06-18 21:44:16, 2025-06-18 22:01:16,                       17, fatigue       , False
S0003214  , U04339 , trend_hopper    , 2026-03-30 01:55:33, 2026-03-30 02:05:33,                       10, goal_completed, False
S0003215  , U04531 , active_engager  , 2026-04-02 19:42:42, 2026-04-02 20:15:42,                       33, fatigue       , False
S0003216  , U04995 , passive_scroller, 2025-08-12 23:57:54, 2025-08-13 00:06:54,                        9, boredom       , False
S0003217  , U00660 , active_engager  , 2025-11-07 22:31:52, 2025-11-07 23:04:52,                       33, interruption  , False
S0003218  , U00949 , active_engager  , 2025-07-17 01:47:38, 2025-07-17 02:09:38,                       22, interruption  , False
S0003219  , U04307 , active_engager  , 2025-10-05 22:45:41, 2025-10-05 23:02:41,                       20, boredom       , True
S0003220  , U01422 , passive_scroller, 2025-07-04 21:08:11, 2025-07-04 21:16:11,                        8, interruption  , False
S0003221  , U04582 , trend_hopper    , 2025-05-08 19:32:24, 2025-05-08 19:45:24,                       13, fatigue       , False
S0003222  , U04957 , active_engager  , 2025-09-28 18:18:59, 2025-09-28 18:58:59,                       48, goal_completed, True
S0003223  , U01531 , trend_hopper    , 2025-09-08 23:39:54, 2025-09-09 00:02:54,                       23, fatigue       , False
S0003224  , U04099 , binge_user      , 2026-03-28 21:59:20, 2026-03-28 23:54:20,                      138, boredom       , True
S0003225  , U01312 , passive_scroller, 2025-09-02 20:23:36, 2025-09-02 20:38:36,                       15, fatigue       , False
S0003226  , U04258 , binge_user      , 2026-04-22 22:32:36, 2026-04-23 00:02:36,                       90, boredom       , False
S0003227  , U02641 , binge_user      , 2025-08-28 23:12:19, 2025-08-29 00:22:19,                       70, boredom       , False
S0003228  , U04675 , binge_user      , 2026-02-13 21:39:47, 2026-02-13 22:25:47,                       46, boredom       , False
S0003229  , U03867 , binge_user      , 2025-12-30 20:10:05, 2025-12-30 21:36:05,                       86, boredom       , False
S0003230  , U00025 , trend_hopper    , 2025-03-03 13:06:35, 2025-03-03 13:14:35,                        8, boredom       , False
S0003231  , U01262 , trend_hopper    , 2025-01-12 13:33:06, 2025-01-12 13:55:06,                       26, boredom       , True
S0003232  , U01493 , trend_hopper    , 2025-12-22 21:02:27, 2025-12-22 21:20:27,                       18, goal_completed, False
S0003233  , U02652 , trend_hopper    , 2026-02-11 21:29:44, 2026-02-11 21:47:44,                       18, interruption  , False
S0003234  , U01414 , binge_user      , 2025-11-23 22:31:48, 2025-11-23 23:44:48,                       87, boredom       , True
S0003235  , U00804 , binge_user      , 2025-04-05 18:48:41, 2025-04-05 20:24:41,                      115, boredom       , True
S0003236  , U02937 , passive_scroller, 2025-09-07 01:44:16, 2025-09-07 01:51:16,                        8, goal_completed, True
S0003237  , U00271 , binge_user      , 2025-06-06 20:32:35, 2025-06-06 21:07:35,                       35, fatigue       , False
S0003238  , U03062 , active_engager  , 2025-11-12 18:56:34, 2025-11-12 19:27:34,                       31, goal_completed, False
S0003239  , U03392 , binge_user      , 2026-03-26 21:43:57, 2026-03-26 23:37:57,                      114, interruption  , False
S0003240  , U01890 , trend_hopper    , 2025-05-04 09:55:07, 2025-05-04 10:15:07,                       24, boredom       , True
S0003241  , U04376 , binge_user      , 2025-07-31 21:30:32, 2025-07-31 22:16:32,                       46, goal_completed, False
S0003242  , U03775 , passive_scroller, 2026-01-11 20:01:36, 2026-01-11 20:15:36,                       16, interruption  , True
S0003243  , U00160 , passive_scroller, 2025-01-19 20:04:16, 2025-01-19 20:12:16,                        9, boredom       , True
S0003244  , U00480 , binge_user      , 2026-04-29 21:21:39, 2026-04-29 21:54:39,                       33, goal_completed, False
S0003245  , U01910 , binge_user      , 2025-10-24 19:19:22, 2025-10-24 20:42:22,                       83, interruption  , False
S0003246  , U04163 , binge_user      , 2026-02-06 23:44:00, 2026-02-07 01:24:00,                      100, interruption  , False
S0003247  , U03513 , active_engager  , 2026-03-14 21:09:34, 2026-03-14 21:20:34,                       13, interruption  , True
S0003248  , U03981 , passive_scroller, 2026-02-12 00:13:18, 2026-02-12 00:15:18,                        2, goal_completed, False
S0003249  , U03579 , binge_user      , 2025-09-09 20:54:46, 2025-09-09 21:49:46,                       55, interruption  , False
S0003250  , U02526 , binge_user      , 2025-04-09 18:12:46, 2025-04-09 18:58:46,                       46, fatigue       , False
S0003251  , U00695 , trend_hopper    , 2026-01-28 13:23:56, 2026-01-28 13:41:56,                       18, goal_completed, False
S0003252  , U00461 , binge_user      , 2026-04-14 21:00:49, 2026-04-14 22:06:49,                       66, fatigue       , False
S0003253  , U02988 , active_engager  , 2025-02-16 22:42:05, 2025-02-16 22:56:05,                       16, fatigue       , True
S0003254  , U02073 , trend_hopper    , 2025-05-07 22:00:01, 2025-05-07 22:19:01,                       19, goal_completed, False
S0003255  , U03100 , trend_hopper    , 2026-02-07 22:37:39, 2026-02-07 22:47:39,                       12, interruption  , True
S0003256  , U02167 , binge_user      , 2025-04-10 22:09:10, 2025-04-10 23:39:10,                       90, fatigue       , False
S0003257  , U03078 , active_engager  , 2025-03-22 18:10:54, 2025-03-22 18:49:54,                       46, goal_completed, True
S0003258  , U02105 , passive_scroller, 2025-06-14 21:59:32, 2025-06-14 22:11:32,                       14, interruption  , True
S0003259  , U01446 , passive_scroller, 2025-08-18 22:06:15, 2025-08-18 22:09:15,                        3, goal_completed, False
S0003260  , U03275 , passive_scroller, 2025-07-24 20:58:16, 2025-07-24 21:13:16,                       15, goal_completed, False
S0003261  , U04511 , passive_scroller, 2025-05-09 21:45:18, 2025-05-09 21:56:18,                       11, interruption  , False
S0003262  , U02765 , trend_hopper    , 2025-11-17 22:52:11, 2025-11-17 23:12:11,                       20, boredom       , False
S0003263  , U00556 , trend_hopper    , 2025-08-31 19:38:24, 2025-08-31 19:45:24,                        8, fatigue       , True
S0003264  , U00777 , active_engager  , 2025-08-02 21:19:06, 2025-08-02 21:48:06,                       34, interruption  , True
S0003265  , U01123 , active_engager  , 2025-02-14 22:34:05, 2025-02-14 23:14:05,                       40, fatigue       , False
S0003266  , U02337 , trend_hopper    , 2026-04-15 13:44:27, 2026-04-15 14:03:27,                       19, goal_completed, False
S0003267  , U00751 , passive_scroller, 2025-03-23 00:45:06, 2025-03-23 00:58:06,                       15, interruption  , True
S0003268  , U01921 , passive_scroller, 2026-01-15 23:12:22, 2026-01-15 23:17:22,                        5, boredom       , False
S0003269  , U02469 , active_engager  , 2025-03-05 00:47:39, 2025-03-05 01:16:39,                       29, fatigue       , False
S0003270  , U00040 , active_engager  , 2026-01-27 21:20:12, 2026-01-27 21:38:12,                       18, goal_completed, False
S0003271  , U00511 , passive_scroller, 2025-03-20 01:09:33, 2025-03-20 01:16:33,                        7, boredom       , False
S0003272  , U03508 , passive_scroller, 2025-12-10 23:52:25, 2025-12-11 00:03:25,                       11, fatigue       , False
S0003273  , U02401 , passive_scroller, 2026-01-01 20:16:48, 2026-01-01 20:20:48,                        4, goal_completed, False
S0003274  , U00423 , binge_user      , 2025-12-18 21:26:56, 2025-12-18 23:25:56,                      119, boredom       , False
S0003275  , U04084 , active_engager  , 2025-07-21 21:07:07, 2025-07-21 21:31:07,                       24, fatigue       , False
S0003276  , U00870 , passive_scroller, 2025-11-05 20:46:10, 2025-11-05 20:48:10,                        2, interruption  , False
S0003277  , U03396 , trend_hopper    , 2026-03-19 22:44:32, 2026-03-19 23:06:32,                       22, boredom       , False
S0003278  , U03638 , active_engager  , 2025-06-29 19:25:55, 2025-06-29 20:02:55,                       44, interruption  , True
S0003279  , U01052 , binge_user      , 2025-05-18 13:44:55, 2025-05-18 14:34:55,                       60, boredom       , True
S0003280  , U04726 , active_engager  , 2025-11-06 21:25:23, 2025-11-06 21:54:23,                       29, interruption  , False
S0003281  , U03153 , passive_scroller, 2025-10-06 19:31:56, 2025-10-06 19:34:56,                        3, boredom       , False
S0003282  , U04018 , passive_scroller, 2025-11-09 22:28:59, 2025-11-09 22:32:59,                        4, goal_completed, True
S0003283  , U04804 , trend_hopper    , 2026-01-18 20:10:17, 2026-01-18 20:20:17,                       12, boredom       , True
S0003284  , U01796 , binge_user      , 2025-06-27 13:01:19, 2025-06-27 14:44:19,                      103, interruption  , False
S0003285  , U03434 , passive_scroller, 2025-03-18 22:45:46, 2025-03-18 22:54:46,                        9, interruption  , False
S0003286  , U01182 , active_engager  , 2026-02-26 23:18:24, 2026-02-26 23:55:24,                       37, goal_completed, False
S0003287  , U03879 , binge_user      , 2025-01-11 01:14:54, 2025-01-11 02:58:54,                      124, fatigue       , True
S0003288  , U00437 , passive_scroller, 2025-06-08 23:31:16, 2025-06-08 23:42:16,                       13, fatigue       , True
S0003289  , U00278 , binge_user      , 2025-12-14 18:30:04, 2025-12-14 19:03:04,                       39, boredom       , True
S0003290  , U03792 , binge_user      , 2025-10-04 23:05:20, 2025-10-04 23:36:20,                       37, fatigue       , True
S0003291  , U01602 , binge_user      , 2026-01-29 20:29:05, 2026-01-29 22:27:05,                      118, boredom       , False
S0003292  , U00893 , binge_user      , 2025-04-28 23:17:10, 2025-04-29 00:05:10,                       48, fatigue       , False
S0003293  , U01619 , binge_user      , 2025-11-02 19:37:50, 2025-11-02 21:19:50,                      122, goal_completed, True
S0003294  , U01723 , trend_hopper    , 2025-12-01 21:42:47, 2025-12-01 21:58:47,                       16, boredom       , False
S0003295  , U01155 , active_engager  , 2025-01-24 01:07:01, 2025-01-24 01:44:01,                       37, boredom       , False
S0003296  , U03819 , active_engager  , 2025-08-28 23:51:33, 2025-08-29 00:12:33,                       21, fatigue       , False
S0003297  , U04671 , passive_scroller, 2025-08-05 21:56:50, 2025-08-05 22:06:50,                       10, boredom       , False
S0003298  , U02631 , active_engager  , 2025-10-13 22:09:54, 2025-10-13 22:20:54,                       11, goal_completed, False
S0003299  , U01555 , active_engager  , 2025-12-31 21:03:56, 2025-12-31 21:28:56,                       25, interruption  , False
S0003300  , U02156 , trend_hopper    , 2025-03-29 23:10:48, 2025-03-29 23:34:48,                       28, boredom       , True
S0003301  , U04407 , binge_user      , 2025-03-21 12:00:24, 2025-03-21 13:32:24,                       92, fatigue       , False
S0003302  , U04666 , passive_scroller, 2025-07-03 00:09:03, 2025-07-03 00:22:03,                       13, interruption  , False
S0003303  , U04234 , trend_hopper    , 2025-03-27 09:16:14, 2025-03-27 09:26:14,                       10, goal_completed, False
S0003304  , U02978 , passive_scroller, 2025-03-15 22:27:23, 2025-03-15 22:31:23,                        4, goal_completed, True
S0003305  , U00197 , trend_hopper    , 2025-06-18 20:29:10, 2025-06-18 20:40:10,                       11, boredom       , False
S0003306  , U01211 , trend_hopper    , 2025-01-22 13:04:51, 2025-01-22 13:16:51,                       12, fatigue       , False
S0003307  , U02327 , passive_scroller, 2025-05-20 23:57:14, 2025-05-21 00:09:14,                       12, boredom       , False
S0003308  , U03325 , binge_user      , 2025-10-30 18:04:58, 2025-10-30 18:54:58,                       50, interruption  , False
S0003309  , U03542 , passive_scroller, 2025-12-15 21:47:40, 2025-12-15 22:00:40,                       13, interruption  , False
S0003310  , U01724 , binge_user      , 2025-03-17 18:32:28, 2025-03-17 19:30:28,                       58, fatigue       , False
S0003311  , U01410 , binge_user      , 2025-06-25 22:44:53, 2025-06-26 00:21:53,                       97, goal_completed, False
S0003312  , U04863 , active_engager  , 2025-07-27 01:10:28, 2025-07-27 01:55:28,                       54, interruption  , True
S0003313  , U00269 , binge_user      , 2025-09-04 12:39:47, 2025-09-04 13:11:47,                       32, boredom       , False
S0003314  , U01006 , binge_user      , 2025-02-28 12:57:47, 2025-02-28 14:36:47,                       99, interruption  , False
S0003315  , U02277 , passive_scroller, 2025-03-27 09:49:15, 2025-03-27 09:59:15,                       10, goal_completed, False
S0003316  , U00088 , active_engager  , 2026-02-21 22:36:27, 2026-02-21 23:14:27,                       45, goal_completed, True
S0003317  , U02618 , active_engager  , 2025-05-18 00:54:05, 2025-05-18 01:32:05,                       45, interruption  , True
S0003318  , U00017 , binge_user      , 2025-12-17 21:50:35, 2025-12-17 22:41:35,                       51, fatigue       , False
S0003319  , U02879 , active_engager  , 2026-03-01 01:08:42, 2026-03-01 01:47:42,                       46, interruption  , True
S0003320  , U00775 , active_engager  , 2025-04-16 19:44:38, 2025-04-16 20:02:38,                       18, fatigue       , False
S0003321  , U04932 , active_engager  , 2025-07-30 13:01:08, 2025-07-30 13:39:08,                       38, boredom       , False
S0003322  , U04246 , trend_hopper    , 2025-04-21 22:32:42, 2025-04-21 22:37:42,                        5, interruption  , False
S0003323  , U03506 , active_engager  , 2025-02-27 22:51:31, 2025-02-27 23:10:31,                       19, interruption  , False
S0003324  , U03660 , passive_scroller, 2026-03-27 21:23:53, 2026-03-27 21:31:53,                        8, fatigue       , False
S0003325  , U03990 , passive_scroller, 2025-03-11 09:16:39, 2025-03-11 09:22:39,                        6, goal_completed, False
S0003326  , U03474 , passive_scroller, 2025-04-19 18:43:46, 2025-04-19 18:53:46,                       12, interruption  , True
S0003327  , U01517 , binge_user      , 2025-06-13 21:26:38, 2025-06-13 23:10:38,                      104, interruption  , False
S0003328  , U00193 , passive_scroller, 2025-11-02 21:32:43, 2025-11-02 21:47:43,                       18, boredom       , True
S0003329  , U04229 , active_engager  , 2025-11-08 00:20:37, 2025-11-08 00:32:37,                       14, goal_completed, True
S0003330  , U03514 , passive_scroller, 2025-11-27 12:33:26, 2025-11-27 12:35:26,                        2, fatigue       , False
S0003331  , U02273 , binge_user      , 2025-05-02 12:48:04, 2025-05-02 13:18:04,                       30, fatigue       , False
S0003332  , U03270 , active_engager  , 2025-02-14 13:50:54, 2025-02-14 14:03:54,                       13, fatigue       , False
S0003333  , U01364 , active_engager  , 2025-07-12 13:33:51, 2025-07-12 14:05:51,                       38, goal_completed, True
S0003334  , U04880 , active_engager  , 2025-01-29 01:18:14, 2025-01-29 01:43:14,                       25, fatigue       , False
S0003335  , U04606 , binge_user      , 2025-04-23 22:32:18, 2025-04-24 00:30:18,                      118, goal_completed, False
S0003336  , U02575 , binge_user      , 2025-07-08 19:27:24, 2025-07-08 20:19:24,                       52, interruption  , False
S0003337  , U00654 , binge_user      , 2025-07-22 22:01:01, 2025-07-22 22:51:01,                       50, boredom       , False
S0003338  , U03977 , active_engager  , 2025-08-28 18:21:32, 2025-08-28 18:54:32,                       33, boredom       , False
S0003339  , U02065 , passive_scroller, 2026-04-13 13:07:40, 2026-04-13 13:15:40,                        8, fatigue       , False
